SPA id,item_title,container,goldsmiths,date,date_qualifier,Sender,sender_organization,sender_address,sender_city,sender_country,address,Recipient,recipient_organization,recipient_address,recipient_city,recipient_country,address,format,document_type,format,language,notes,x,y
5013,"Sergey Sergeevich Prokofiev to Evgeny Alexandrovich Znosko-Borovsky, 24 August 1927","Box: 2; Folder: 1927, August","Binder XV, page 373",24 August 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Evgeny Alexandrovich Znosko-Borovsky,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,-1.08855,45.643
5018,"Sergey Sergeevich Prokofiev to A. Jasmin, 29 August 1927","Box: 2; Folder: 1927, August","Binder XV, page 381",29 August 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",A. Jasmin,not_stated,47 Rue Fessart,Paris,,"47 Rue Fessart, Paris",original,letter,draft,French,Typed draft.,-1.08855,45.643
5019,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 29 August 1927","Box: 2; Folder: 1927, August","Binder XV, page 382",29 August 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5033,"Sergey Sergeevich Prokofiev to Harcourt Algeranoff, 02 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 3",02 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Harcourt Algeranoff,not_stated,"24 Orsett Terrace, Hyde Park",London,,"24 Orsett Terrace, Hyde Park, London",original,letter,draft,Russian,"Typed draft. Recipient's address: '24 Orsett Terrace, Hyde Park, London W2'.",-1.08855,45.643
5034,"Sergey Sergeevich Prokofiev to Vera Alexandrovna Souvchinskaya, 02 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 4",02 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Vera Alexandrovna Souvchinskaya,not_stated,not_stated,Clamart,,Clamart,original,letter,draft,Russian,Typed draft with additions in SP's hand.,-1.08855,45.643
5035,"Sergey Sergeevich Prokofiev to Rob. Knoblauch, 02 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 5",02 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Rob. Knoblauch,not_stated,"Steinway 7, Haus Beethoven",Frankfurt,,"Steinway 7, Haus Beethoven, Frankfurt",original,letter,draft,French,Typed draft.,-1.08855,45.643
5038,"Sergey Sergeevich Prokofiev to Lev Moiseevich Tseitlin, 03 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 7",03 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Lev Moiseevich Tseitlin,not_stated,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5043,"Sergey Sergeevich Prokofiev to Clerical assistant, 05 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 17",05 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5048,"Sergey Sergeevich Prokofiev to Clerical assistant, 09 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 22",09 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,Guaranty Trust Company of New York,1-3 Rue des Italiens,Paris,France,"1-3 Rue des Italiens, Paris",original,letter,draft,French,,-1.08855,45.643
5052,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 10 September 1927",not_stated,"Binder XLII, page 149",10 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Fatma Samoilenko,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,-1.08855,45.643
5056,"Sergey Sergeevich Prokofiev to Clerical assistant, 12 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 35",12 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,Gosudarstvennoe Izdatel'stvo Muzykalnyi Sektor,Neglinnaia 14,Moscow,,"Neglinnaia 14, Moscow",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5057,"Sergey Sergeevich Prokofiev to Clerical assistant, 12 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 36",12 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,Guaranty Trust Company of New York,1-3 Rue des Italiens,Paris,France,"1-3 Rue des Italiens, Paris",original,letter,draft,French,Typed draft.,-1.08855,45.643
5058,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 12 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 37",12 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5059,"Sergey Sergeevich Prokofiev to Fyodor Weber, 12 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 38",12 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Palais-sur-Mer,,St. Palais-sur-Mer,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5061,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 13 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 40",13 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,St. Palais-sur-Mer,,St. Palais-sur-Mer,Pierre Petrovich Souvchinsky,not_stated,not_stated,Clamart,,Clamart,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5062,"Sergey Sergeevich Prokofiev to A. Jasmin, 13 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 41",13 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",A. Jasmin,not_stated,47 Rue Fessart,Paris,,"47 Rue Fessart, Paris",original,letter,draft,French,Typed draft.,-1.08855,45.643
5071,"Sergey Sergeevich Prokofiev to A. Dzimitrovsky, 19 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 53",19 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",A. Dzimitrovsky,not_stated,1 Karlsplatz,Vienna,,"1 Karlsplatz, Vienna",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5072,"Sergey Sergeevich Prokofiev to Choinacki, 19 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 54",19 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Choinacki,not_stated,Jasna 5,Warsaw,,"Jasna 5, Warsaw",original,letter,draft,Russian,"Typed draft. Recipient: 'Chojnacki. Warszawa, Jasna 5'.",-1.08855,45.643
5073,"Sergey Sergeevich Prokofiev to Rob. Knoblauch, 20 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 55",20 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Rob. Knoblauch,not_stated,Steinweg 7,Frankfurt,,"Steinweg 7, Frankfurt",original,letter,draft,French,Typed draft.,-1.08855,45.643
5074,"Sergey Sergeevich Prokofiev to Clerical assistant, 20 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 56",20 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,Leningradskaia Gosudarstvennaia Filarmoniia,Lassalia Ul. 2,Leningrad,,"Lassalia Ul. 2, Leningrad",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5075,"Sergey Sergeevich Prokofiev to N. Freidenshtein, 20 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 57",20 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",N. Freidenshtein,not_stated,5 Villa Dupont,Paris,,"5 Villa Dupont, Paris",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5080,"Sergey Sergeevich Prokofiev to L. Loevenstein, 23 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 66",23 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",L. Loevenstein,not_stated,Elizavetskaia 23,Riga,,"Elizavetskaia 23, Riga",original,letter,draft,Russian,Typed draft. Recipient's full address: 'Elizavetskaia 23'.,-1.08855,45.643
5081,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 23 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 67",23 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5083,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 26 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 69",26 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5085,"Sergey Sergeevich Prokofiev to Anton Mikhailovich Dianov, 26 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 71",26 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Anton Mikhailovich Dianov,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,2.34144,48.85721
5086,"Sergey Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, 27 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 72",27 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Serge Alexandrovich Koussevitzky,not_stated,not_stated,Boston,,Boston,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5089,"Sergey Sergeevich Prokofiev to Rob. Knoblauch, 29 September 1927","Box: 2; Folder: 1927, September","Binder XVI, page 74",29 September 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Rob. Knoblauch,not_stated,Steinweg 7,Frankfurt,,"Steinweg 7, Frankfurt",original,letter,draft,French,Typed draft.,-1.08855,45.643
5098,"Sergey Sergeevich Prokofiev to Clerical assistant, 03 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 29",03 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Clerical assistant,MODPiK,Tverskoi Bulvar 25,Moscow,,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5100,"Sergey Sergeevich Prokofiev to Rob. Knoblauch, 03 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 83",03 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Rob. Knoblauch,not_stated,Steinweg 7,Frankfurt,,"Steinweg 7, Frankfurt",original,letter,draft,French,Typed draft.,-1.08855,45.643
5101,"Sergey Sergeevich Prokofiev to Sonia Brichant, 04 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 82",04 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Sonia Brichant,not_stated,not_stated,Liège,,Liège,original,letter,draft,Russian,,-1.08855,45.643
5102,"Sergey Sergeevich Prokofiev to Mlle Blanchard, 04 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 84",04 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Mlle Blanchard,Pleyel Lyon&Co,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,draft,French,Typed draft.,-1.08855,45.643
5103,"Sergey Sergeevich Prokofiev to Le Préfet, 04 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 85",04 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Le Préfet,not_stated,not_stated,Versailles,,Versailles,original,letter,draft,French,"Typed draft. Addressed to ""Monsieur le Prefet de Seine et Oise.",-1.08855,45.643
5106,"Sergey Sergeevich Prokofiev to Herman Schaad, 05 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 88",05 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",Herman Schaad,not_stated,689 Fifth Avenue,New York,,"689 Fifth Avenue, New York",original,letter,draft,English,Typed draft.,2.34144,48.85721
5109,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 09 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 91",09 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,-1.08855,45.643
5110,"Sergey Sergeevich Prokofiev to Marcelle Blanchard, 09 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 92",09 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Les Phares,St. Palais-sur-Mer,,"Villa Les Phares, St. Palais-sur-Mer",Marcelle Blanchard,Pleyel Lyon&Co,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,draft,French,Typed draft.,-1.08855,45.643
5122,"Sergey Sergeevich Prokofiev to Clerical assistant, 18 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 101",18 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Clerical assistant,Agence Charry,not_stated,St. Palais-sur-Mer,,St. Palais-sur-Mer,original,letter,draft,French,Typed draft.,2.285112149,48.85648619
5123,"Sergey Sergeevich Prokofiev to Vladimir Nikolaevich Bashkirov, 19 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 102",19 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Vladimir Nikolaevich Bashkirov,not_stated,not_stated,New York,,New York,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5126,"Sergey Sergeevich Prokofiev to N. Freidenshtein, 20 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 108",20 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",N. Freidenshtein,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5127,"Sergey Sergeevich Prokofiev to A.N. Yurovsky, 20 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 109",20 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",A.N. Yurovsky,not_stated,Neglinnaia 14,Moscow,,"Neglinnaia 14, Moscow",original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5132,"Sergey Sergeevich Prokofiev to Olga Vladislavovna Codina-Nemysskaya, 25 October 1927",not_stated,"Binder XLI, page 228",25 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Olga Vladislavovna Codina-Nemysskaya,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,handwritten,Russian,,2.34144,48.85721
5135,"Sergey Sergeevich Prokofiev to Henri Morin, 27 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 125",27 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Henri Morin,not_stated,not_stated,Lyon,,Lyon,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5136,"Sergey Sergeevich Prokofiev to Boleslav Leopoldovich Iavorsky, 27 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 126",27 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Boleslav Leopoldovich Iavorsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5138,"Sergey Sergeevich Prokofiev to Edward Clark, 28 October 1927","Box: 2; Folder: 1927, October","Binder XVI, page 129",28 October 1927,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Edward Clark,not_stated,not_stated,not_stated,,not_stated,original,telegram,draft,English,,2.34144,48.85721
5150,"Sergey Sergeevich Prokofiev to Léonide Massine, 01 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 148",01 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Léonide Massine,not_stated,7 Rue de lÉchelle,Paris,,"7 Rue de lÉchelle, Paris",original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5151,"Sergey Sergeevich Prokofiev to Ch. Demogeot, 01 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 149",01 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Ch. Demogeot,not_stated,21 Boulevard Montmartre,Paris,,"21 Boulevard Montmartre, Paris",original,letter,draft,French,Typed draft.,2.285112149,48.85648619
5154,"Sergey Sergeevich Prokofiev to Evgenii Alexandrovich Borovsky, 04 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 152",04 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Evgenii Alexandrovich Borovsky,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5158,"Sergey Sergeevich Prokofiev to Ivan Vasilievich Ekskuzovich, 07 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 156",07 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Ivan Vasilievich Ekskuzovich,not_stated,Zodchego Rossi Ul. 2,Leningrad,,"Zodchego Rossi Ul. 2, Leningrad",original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5159,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 07 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 157",07 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,2.285112149,48.85648619
5167,"Sergey Sergeevich Prokofiev to L. Loevenstein, 14 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 164",14 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",L. Loevenstein,not_stated,not_stated,Riga,,Riga,original,letter,draft,Russian,Typed draft. Recipient's address (in SP's hand): 'Riga and Berlin'.,2.285112149,48.85648619
5168,"Sergey Sergeevich Prokofiev to Rob. Knoblauch, 14 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 165",14 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Rob. Knoblauch,not_stated,Steinweg 7,Frankfurt,,"Steinweg 7, Frankfurt",original,letter,draft,French,Typed draft.,2.285112149,48.85648619
5172,"Sergey Sergeevich Prokofiev to Edward Clark, 19 November 1927","Box: 2; Folder: 1927, November","Binder XVI, page 169",19 November 1927,exact,Sergey Sergeevich Prokofiev,not_stated,5 Avenue Frémiet,Paris,,"5 Avenue Frémiet, Paris",Edward Clark,not_stated,Savoy Hill,London,,"Savoy Hill, London",original,letter,draft,English,Typed draft.,2.285112149,48.85648619
