spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_full_address,original,document_type,format,language,notes
11107,"Vladimir Vladimirovich Derzhanovsky to Sergei Sergeevich Prokofiev, 22 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 367",22 August 1933,exact,Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,Moscow,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11108,"Sergei Sergeevich Prokofiev to Alexander Mikhailovich Faintsimmer, 22 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 368",22 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Alexander Mikhailovich Faintsimmer,"Kino-Fabrika Belgoskino ""Sovetskaia Belorus'""",Kanal Griboedova 90/2,Leningrad,"Kanal Griboedova 90/2, Leningrad",original,letter,draft,Russian,Typed draft.
11109,"Director to Sergei Sergeevich Prokofiev, 23 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 369",23 August 1933,exact,Director,Parlophone,161 Rue du Temple,Paris,"161 Rue du Temple, Paris",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11110,"Clerical assistant to Sergei Sergeevich Prokofiev, 23 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 370",23 August 1933,exact,Clerical assistant,Regia Accademia di Santa Cecilia,Via Vittoria 6,Rome,"Via Vittoria 6, Rome",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11111,"Sergei Sergeevich Prokofiev to Dimitri Mitropoulos, 23 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 371",23 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Dimitri Mitropoulos,not_stated,not_stated,Athens,Athens,original,letter,draft,French,Typed draft.
11113,"Albert Hauglustaine to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 372",24 August 1933,exact,Albert Hauglustaine,not_stated,not_stated,Asnières,Asnières,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,handwritten,French,
11114,"Levon Tadevosovich Atovmian to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 373",24 August 1933,exact,Levon Tadevosovich Atovmian,not_stated,not_stated,Moscow,Moscow,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,telegram,typed,Russian,
11115,"Lina Prokofiev to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 373",24 August 1933,exact,Lina Prokofiev,not_stated,not_stated,Divonne-les-Bains,Divonne-les-Bains,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,telegram,typed,French,
11116,"Director to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 374",24 August 1933,exact,Director,"The Gramophone Company, Ltd.",9 Boulevard Haussmann,Paris,"9 Boulevard Haussmann, Paris",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11117,"Director to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 375",24 August 1933,exact,Director,Haensel & Jones,113 West 57th Street,New York,"113 West 57th Street, New York",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,English,
11118,"not_stated to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 376",24 August 1933,exact,not_stated,not_stated,not_stated,Paonia,Paonia,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,"Originator: 'McClure, Harry'."
11119,"Sergei Sergeevich Prokofiev to André Mangeot, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 379",24 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",André Mangeot,not_stated,21 Cresswell Place,London,"21 Cresswell Place, London",original,letter,draft,French,Typed draft.
11120,"Rozovsky to Sergei Sergeevich Prokofiev, 24 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 381",24 August 1933,exact,Rozovsky,not_stated,not_stated,Jerusalem,Jerusalem,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,Russian,
11121,"Sergei Sergeevich Prokofiev to Nikolai Semenovich Golovanov, 25 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 384",25 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Nikolai Semenovich Golovanov,not_stated,not_stated,Moscow,Moscow,original,letter,draft,Russian,Typed draft.
11122,"Sergei Sergeevich Prokofiev to Alexander Vasilievich Gauk, 25 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 389",25 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Alexander Vasilievich Gauk,Leningradskaia Filarmoniia,Lassalia Ul. 2,Leningrad,"Lassalia Ul. 2, Leningrad",original,letter,draft,Russian,Typed draft.
11123,"Sergei Sergeevich Prokofiev to Levon Tadevosovich Atovmian, 25 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 391",25 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Levon Tadevosovich Atovmian,not_stated,Tverskoi Bulvar 25,Moscow,"Tverskoi Bulvar 25, Moscow",original,letter,draft,Russian,Typed draft.
11124,"Vladimir Vladimirovich Derzhanovsky to Sergei Sergeevich Prokofiev, 25 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 393",25 August 1933,exact,Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,Moscow,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11125,"Sergei Sergeevich Prokofiev to F. W. Gaisberg, 26 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 395",26 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",F. W. Gaisberg,not_stated,not_stated,Hayes,Hayes,original,letter,draft,English,Tyepd draft.
11126,"Sergei Sergeevich Prokofiev to Albert Hauglustaine, 28 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 396",28 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,29 Rue Ernest Renan,Issy-les-Moulineaux,"29 Rue Ernest Renan, Issy-les-Moulineaux",Albert Hauglustaine,not_stated,5 Rue d'Anjou,Asnières,"5 Rue d'Anjou, Asnières",original,letter,draft,French,Typed draft.
11127,"Sergei Sergeevich Prokofiev to Gleb Dmitrievich Kharlamov, 28 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 397",28 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Gleb Dmitrievich Kharlamov,not_stated,not_stated,Moscow,Moscow,original,letter,draft,Russian,XXXIV/ 397 also in response to XXXIV/ 340. Typed draft.
11128,"Sergei Sergeevich Prokofiev to Nikolai Andreevich Malko, 28 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 398",28 August 1933,exact,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",Nikolai Andreevich Malko,not_stated,not_stated,Copenhagen,Copenhagen,original,letter,draft,Russian,Typed draft.
11129,"Dimitri Mitropoulos to Sergei Sergeevich Prokofiev, 28 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 399",28 August 1933,exact,Dimitri Mitropoulos,not_stated,not_stated,Athens,Athens,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,French,
11131,"Mr Horwitz to Sergei Sergeevich Prokofiev, 30 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 400",30 August 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Poste Restante,Mende,"Poste Restante, Mende",original,letter,typed,French,
11132,"André Mangeot to Sergei Sergeevich Prokofiev, 30 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 401",30 August 1933,exact,André Mangeot,not_stated,not_stated,Barcelona,Barcelona,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
11133,"Levon Tadevosovich Atovmian to Sergei Sergeevich Prokofiev, 31 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 385",31 August 1933,exact,Levon Tadevosovich Atovmian,not_stated,Tverskoi Bulvar 25,Moscow,"Tverskoi Bulvar 25, Moscow",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11134,"Sergei Sergeevich Prokofiev to Levon Tadevosovich Atovmian, 09 September 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 388",09 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Ste Maxime,Ste Maxime,Levon Tadevosovich Atovmian,not_stated,not_stated,not_stated,not_stated,original,postcard,draft,Russian,On the reverse side of the last page of Document ID 9368
11137,"Fyodor Weber to Sergei Sergeevich Prokofiev, 31 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 403",31 August 1933,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,"Dessauerstrasse 17, Berlin",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11138,"Tania Raevskaya to Sergei Sergeevich Prokofiev, 31 August 1933","Box: 5; Folder: 1933, August","Binder XXXIV, page 405",31 August 1933,exact,Tania Raevskaya,not_stated,not_stated,Oberschreiberhau i/ Rsg,Oberschreiberhau i/ Rsg,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11142,"Sergei Sergeevich Prokofiev to Boris Evseevich Gusman, 11 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 2",11 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Ste Maxime,Ste Maxime,Boris Evseevich Gusman,not_stated,not_stated,not_stated,not_stated,original,letter,draft,Russian,On the same page with Document ID 9389
11143,"Gavriil Grigorievich Paichadze to Sergei Sergeevich Prokofiev, 01 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 3",01 September 1933,exact,Gavriil Grigorievich Paichadze,not_stated,22 Rue d'Anjou,Paris,"22 Rue d'Anjou, Paris",Sergei Sergeevich Prokofiev,not_stated,Poste Restante,Nîmes,"Poste Restante, Nîmes",original,letter,handwritten,Russian,
11144,"André Mangeot to Sergei Sergeevich Prokofiev, 02 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 17",02 September 1933,exact,André Mangeot,not_stated,not_stated,Ax-les-Thermes,Ax-les-Thermes,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,French,
11145,"Fyodor Weber to Sergei Sergeevich Prokofiev, 04 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 5",04 September 1933,exact,Fyodor Weber,not_stated,not_stated,Berlin,Berlin,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,postcard,handwritten,Russian,
11146,"Mr Horwitz to Sergei Sergeevich Prokofiev, 04 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 6",04 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Poste Restante,Le Cannet,"Poste Restante, Le Cannet",original,letter,typed,French,
11148,"Mikhail Fedorovich Astrof to Sergei Sergeevich Prokofiev, 04 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 7",04 September 1933,exact,Mikhail Fedorovich Astrof,not_stated,not_stated,Issy-les-Moulineaux,Issy-les-Moulineaux,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11149,"Mr Horwitz to Sergei Sergeevich Prokofiev, 05 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 8",05 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Poste Restante,Le Cannet,"Poste Restante, Le Cannet",original,letter,typed,French,
11150,"Director to Sergei Sergeevich Prokofiev, 05 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 9",05 September 1933,exact,Director,"Narodnyi Komitet po Prosveshcheniiu, GOMETS Leningradskoi Filarmonii",Lassalia Ul. 2,Leningrad,"Lassalia Ul. 2, Leningrad",Sergei Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,original,letter,typed,Russian,
11151,"Sergei Sergeevich Prokofiev to Director, 13 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 9",13 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,Director,"Narodnyi Komitet po Prosveshcheniiu, GOMETS Leningradskoi Filarmonii",Lassalia Ul. 2,Leningrad,"Lassalia Ul. 2, Leningrad",original,telegram,draft,Russian,"On the same page with Document ID 9397. Also a note in Russian in SP's hand (""about the same matter to Atovmian on the 13th, and about the 3rd symphony for <illegible>"")"
11152,"Vladimir Vladimirovich Derzhanovsky to Sergei Sergeevich Prokofiev, 05 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 10",05 September 1933,exact,Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,Moscow,Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
11153,"Guido Boni to Sergei Sergeevich Prokofiev, 06 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 14",06 September 1933,exact,Guido Boni,Regia Accademia di Santa Cecilia,Via Vittoria 6,Rome,"Via Vittoria 6, Rome",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,French,
11154,"Sergei Sergeevich Prokofiev to Vice Consul, 16 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 58",16 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Ste Maxime,Ste Maxime,Vice Consul,not_stated,not_stated,not_stated,not_stated,original,letter,draft,French,Written on the reverse side of Document ID 9401. Address: 'Seg 01 -20'.
11155,"Marcel de Valmalete to Sergei Sergeevich Prokofiev, 07 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 19",07 September 1933,exact,Marcel de Valmalète,not_stated,not_stated,Paris,Paris,Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,telegram,typed,French,On the same page with Document ID 9405
11158,"Mr Horwitz to Sergei Sergeevich Prokofiev, 07 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 21",07 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
11160,"Mr Horwitz to Sergei Sergeevich Prokofiev, 08 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 23",08 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
11161,"Sergei Sergeevich Prokofiev to Director, 08 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 24",08 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Ste Maxime,Ste Maxime,Director,GOMETS,Tsvetnoi Bulvar 13,Moscow,"Tsvetnoi Bulvar 13, Moscow",original,letter,handwritten,Russian,
11162,"Sergei Sergeevich Prokofiev to Count San Martino, 09 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 25",09 September 1933,exact,Sergei Sergeevich Prokofiev,not_stated,not_stated,Ste Maxime,Ste Maxime,Count San Martino,not_stated,not_stated,Rome,Rome,original,letter,draft,French,
11163,"Ephraim Gottlieb to Sergei Sergeevich Prokofiev, 09 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 27",09 September 1933,exact,Ephraim Gottlieb,not_stated,175 West Jackson Boulevard,Chicago,"175 West Jackson Boulevard, Chicago",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,letter,typed,English,
11164,"Bruno Walter to Sergei Sergeevich Prokofiev, 10 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 12",10 September 1933,exact,Bruno Walter,not_stated,not_stated,St. Moritz,St. Moritz,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,German,"XXXV/ 12 re-addressed to 'Villa Floriana, Ste. Maxime, Var'."
11165,"not_stated to Sergei Sergeevich Prokofiev, 19 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 28",19 September 1933,exact,not_stated,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,Russian,"Recipient's address re-addressed to: 'Villa Floriana, Ste. Maxime, Var'."
11166,"Pierre-Octave Ferroud to Sergei Sergeevich Prokofiev, 10 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 30",10 September 1933,exact,Pierre-Octave Ferroud,not_stated,1 bis Avenue Paul-Laurens,Nyons,"1 bis Avenue Paul-Laurens, Nyons",Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,French,"Recipient's address re-addressed to: 'Villa Floriana, Ste. Maxime, Var'."
11167,"Serge Moreux to Sergei Sergeevich Prokofiev, 11 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 32",11 September 1933,exact,Serge Moreux,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,postcard,handwritten,French,"Recipient's address re-addressed to: 'Villa Floriana,Ste. Maxime, Var'. Postacrd of Pisa, postmarked 'Livorno, Ferrovia'."
11171,"Olga Naumova to Sergei Sergeevich Prokofiev, 12 September 1933",not_stated,"Binder XXXV, page 37",12 September 1933,exact,Olga Naumova,not_stated,not_stated,not_stated,not_stated,Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",photocopy,postcard,handwritten,Russian,
11172,"Evelyn Olmsted to Sergei Sergeevich Prokofiev, 12 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 39",12 September 1933,exact,Evelyn Olmsted,not_stated,117 Park Road,Burlingame,"117 Park Road, Burlingame",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,English,
11173,"Mr Horwitz to Sergei Sergeevich Prokofiev, 12 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 43",12 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
11174,"Boris Evseevich Gusman to Sergei Sergeevich Prokofiev, 13 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 45",13 September 1933,exact,Boris Evseevich Gusman,not_stated,not_stated,Moscow,Moscow,Sergei Sergeevich Prokofiev,not_stated,5 Rue Valentin Haüy,Paris,"5 Rue Valentin Haüy, Paris",original,telegram,handwritten,Russian,"Recipient's address re-addressed to: 'Villa Floriana, Ste. Maxime'."
11175,"Clerical assistant to Sergei Sergeevich Prokofiev, 13 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 46",13 September 1933,exact,Clerical assistant,Agence W.F. King,not_stated,Ste Maxime,Ste Maxime,Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
11176,"Alexander Mikhailovich Faintsimmer to Sergei Sergeevich Prokofiev, 13 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 47",13 September 1933,exact,Alexander Mikhailovich Faintsimmer,"Kino-Fabrika Belgoskino ""Sovetskaia Belorus'""",Kanal Griboedova 90/2,Leningrad,"Kanal Griboedova 90/2, Leningrad",Sergei Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,Russian,
11177,"Gavriil Grigorievich Paichadze to Sergei Sergeevich Prokofiev, 14 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 48",14 September 1933,exact,Gavriil Grigorievich Paichadze,not_stated,22 Rue d'Anjou,Paris,"22 Rue d'Anjou, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,postcard,handwritten,Russian,
11178,"Albert J. Aicher to Sergei Sergeevich Prokofiev, 14 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 50",14 September 1933,exact,Albert J. Aicher,not_stated,not_stated,Philadelphia,Philadelphia,Sergei Sergeevich Prokofiev,not_stated,not_stated,New York,New York,original,letter,handwritten,English,"Originator: 'Aicher, Albert J., 2919 N. Fairhill St'."
11179,"Mr Horwitz to Sergei Sergeevich Prokofiev, 14 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 51",14 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
11180,"Mr Horwitz to Sergei Sergeevich Prokofiev, 15 September 1933","Box: 5; Folder: 1933, September","Binder XXXV, page 53",15 September 1933,exact,Mr Horwitz,Organization Artistique Internationale Marcel de Valmaléte & Cie.,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergei Sergeevich Prokofiev,not_stated,Villa Floriana,Ste Maxime,"Villa Floriana, Ste Maxime",original,letter,typed,French,
